timestamp,open,low,high,close,volume,time,stock_name
1601388780,114.61000061035156,114.44000244140624,114.62999725341795,114.48500061035156,316888,2020-09-29 23:13:00,AAPL
1601388840,114.48999786376952,114.48059844970705,114.58999633789062,114.51000213623048,374352,2020-09-29 23:14:00,AAPL
1601388900,114.5,114.43000030517578,114.58000183105469,114.54000091552734,377618,2020-09-29 23:15:00,AAPL
1601388960,114.54000091552734,114.48639678955078,114.62000274658205,114.56999969482422,259637,2020-09-29 23:16:00,AAPL
1601389020,114.5811996459961,114.48999786376952,114.59500122070312,114.55999755859376,224055,2020-09-29 23:17:00,AAPL
1601389080,114.55280303955078,114.5500030517578,114.8000030517578,114.71499633789062,404853,2020-09-29 23:18:00,AAPL
1601389140,114.70999908447266,114.63999938964844,114.76000213623048,114.70500183105469,290043,2020-09-29 23:19:00,AAPL
1601389200,114.70359802246094,114.5500030517578,114.71499633789062,114.59500122070312,249493,2020-09-29 23:20:00,AAPL
1601389260,114.59500122070312,114.41999816894531,114.5999984741211,114.48999786376952,463075,2020-09-29 23:21:00,AAPL
1601389320,114.49520111083984,114.45999908447266,114.56999969482422,114.53500366210938,207406,2020-09-29 23:22:00,AAPL
1601389380,114.5250015258789,114.4000015258789,114.54000091552734,114.44000244140624,258924,2020-09-29 23:23:00,AAPL
1601389440,114.443603515625,114.44000244140624,114.5999984741211,114.53900146484376,213288,2020-09-29 23:24:00,AAPL
1601389500,114.5500030517578,114.43000030517578,114.61990356445312,114.43499755859376,253349,2020-09-29 23:25:00,AAPL
1601389560,114.43000030517578,114.33999633789062,114.52999877929688,114.4835968017578,274955,2020-09-29 23:26:00,AAPL
1601389620,114.4749984741211,114.4499969482422,114.5500030517578,114.47010040283205,167346,2020-09-29 23:27:00,AAPL
1601389680,114.4800033569336,114.4000015258789,114.48999786376952,114.4499969482422,142284,2020-09-29 23:28:00,AAPL
1601389740,114.44290161132812,114.31999969482422,114.44290161132812,114.32009887695312,252310,2020-09-29 23:29:00,AAPL
1601389800,114.3249969482422,114.1500015258789,114.37000274658205,114.20999908447266,432934,2020-09-29 23:30:00,AAPL
1601389860,114.20999908447266,114.12000274658205,114.27999877929688,114.19120025634766,290282,2020-09-29 23:31:00,AAPL
1601389920,114.1999969482422,114.1500015258789,114.2699966430664,114.16500091552734,243842,2020-09-29 23:32:00,AAPL
1601389980,114.16500091552734,114.02999877929688,114.16999816894531,114.0354995727539,304000,2020-09-29 23:33:00,AAPL
1601390040,114.04499816894531,113.87000274658205,114.06999969482422,113.95980072021484,458534,2020-09-29 23:34:00,AAPL
1601390100,113.9530029296875,113.80999755859376,114.04000091552734,113.8240966796875,644042,2020-09-29 23:35:00,AAPL
1601390160,113.82019805908205,113.69000244140624,113.8499984741211,113.77999877929688,519432,2020-09-29 23:36:00,AAPL
1601390220,113.79000091552734,113.76000213623048,113.87000274658205,113.76499938964844,344239,2020-09-29 23:37:00,AAPL
1601390280,113.7699966430664,113.75959777832031,113.92009735107422,113.8499984741211,420876,2020-09-29 23:38:00,AAPL
1601390340,113.86000061035156,113.8000030517578,113.9800033569336,113.93000030517578,351631,2020-09-29 23:39:00,AAPL
1601390400,113.9250030517578,113.91999816894531,114.06999969482422,114.0500030517578,460576,2020-09-29 23:40:00,AAPL
1601390460,113.8499984741211,113.81999969482422,114.0500030517578,113.8499984741211,319164,2020-09-29 23:41:00,AAPL
1601390520,113.91999816894531,113.91999816894531,113.91999816894531,113.91999816894531,439781,2020-09-29 23:42:00,AAPL
1601390580,113.91310119628906,113.86000061035156,113.98999786376952,113.90499877929688,229115,2020-09-29 23:43:00,AAPL
1601390640,113.90679931640624,113.86000061035156,113.9499969482422,113.94000244140624,163091,2020-09-29 23:44:00,AAPL
1601390700,113.9220962524414,113.63999938964844,113.92849731445312,113.6750030517578,357322,2020-09-29 23:45:00,AAPL
1601390760,113.68000030517578,113.56999969482422,113.7300033569336,113.70999908447266,388612,2020-09-29 23:46:00,AAPL
1601390820,113.71499633789062,113.63999938964844,113.80999755859376,113.75,289577,2020-09-29 23:47:00,AAPL
1601390880,113.75,113.70999908447266,113.8499984741211,113.8499984741211,199415,2020-09-29 23:48:00,AAPL
1601390940,113.84140014648438,113.80999755859376,113.9800033569336,113.93000030517578,324762,2020-09-29 23:49:00,AAPL
1601391000,113.9250030517578,113.87999725341795,113.97000122070312,113.90059661865234,210534,2020-09-29 23:50:00,AAPL
1601391060,113.91000366210938,113.83999633789062,114.0999984741211,114.09100341796876,306456,2020-09-29 23:51:00,AAPL
1601391120,114.08999633789062,113.88009643554688,114.0999984741211,113.91000366210938,286839,2020-09-29 23:52:00,AAPL
1601391180,113.91999816894531,113.78730010986328,114.01000213623048,114.01000213623048,301737,2020-09-29 23:53:00,AAPL
1601391240,114.01000213623048,113.97000122070312,114.08999633789062,114.00039672851562,224115,2020-09-29 23:54:00,AAPL
1601391300,114.0,113.94000244140624,114.06999969482422,114.01499938964844,221328,2020-09-29 23:55:00,AAPL
1601391360,114.01499938964844,114.01000213623048,114.12000274658205,114.09500122070312,219711,2020-09-29 23:56:00,AAPL
1601391420,114.09929656982422,114.08039855957031,114.1500015258789,114.11000061035156,223915,2020-09-29 23:57:00,AAPL
1601391480,114.12000274658205,113.9800033569336,114.16999816894531,114.01000213623048,257946,2020-09-29 23:58:00,AAPL
1601391540,114.01439666748048,113.94210052490234,114.05999755859376,113.9499969482422,204714,2020-09-29 23:59:00,AAPL
1601391600,113.9499969482422,113.87000274658205,114.08999633789062,113.87000274658205,287339,2020-09-30 00:00:00,AAPL
1601391660,113.87999725341795,113.80999755859376,113.9499969482422,113.91999816894531,236488,2020-09-30 00:01:00,AAPL
1601391720,113.91999816894531,113.91999816894531,114.12000274658205,114.02999877929688,259567,2020-09-30 00:02:00,AAPL
1601391780,114.02999877929688,113.95999908447266,114.04000091552734,114.00499725341795,196991,2020-09-30 00:03:00,AAPL
1601391840,114.01000213623048,113.97000122070312,114.06999969482422,114.03500366210938,220141,2020-09-30 00:04:00,AAPL
1601391900,114.03990173339844,113.9749984741211,114.05999755859376,114.03060150146484,168660,2020-09-30 00:05:00,AAPL
1601391960,114.0199966430664,114.00450134277344,114.23999786376952,114.18000030517578,290020,2020-09-30 00:06:00,AAPL
1601392020,114.18499755859376,114.0999984741211,114.22000122070312,114.12999725341795,250738,2020-09-30 00:07:00,AAPL
1601392080,114.12999725341795,114.11499786376952,114.20999908447266,114.17769622802734,167726,2020-09-30 00:08:00,AAPL
1601392140,114.16999816894531,114.0500030517578,114.1999969482422,114.06500244140624,254554,2020-09-30 00:09:00,AAPL
1601392200,114.06990051269531,114.01499938964844,114.0999984741211,114.0500030517578,174540,2020-09-30 00:10:00,AAPL
1601392260,114.0500030517578,114.02149963378906,114.0998992919922,114.06500244140624,143711,2020-09-30 00:11:00,AAPL
1601392320,114.06500244140624,114.0500030517578,114.1500015258789,114.05500030517578,210392,2020-09-30 00:12:00,AAPL
1601392380,114.05999755859376,114.0189971923828,114.08499908447266,114.05999755859376,261022,2020-09-30 00:13:00,AAPL
1601392440,114.05500030517578,113.89019775390624,114.10749816894531,113.97059631347656,342368,2020-09-30 00:14:00,AAPL
1601392500,113.9800033569336,113.97000122070312,114.08999633789062,114.05999755859376,168173,2020-09-30 00:15:00,AAPL
1601392560,114.04499816894531,113.9800033569336,114.08499908447266,114.0199966430664,127223,2020-09-30 00:16:00,AAPL
1601392620,114.02999877929688,113.9499969482422,114.0457992553711,113.96499633789062,146447,2020-09-30 00:17:00,AAPL
1601392680,113.96499633789062,113.89900207519531,113.98999786376952,113.94000244140624,145598,2020-09-30 00:18:00,AAPL
1601392740,113.9499969482422,113.94499969482422,114.02999877929688,113.97000122070312,171537,2020-09-30 00:19:00,AAPL
1601392800,113.97000122070312,113.91000366210938,114.04000091552734,114.03500366210938,158553,2020-09-30 00:20:00,AAPL
1601392860,114.04000091552734,114.03130340576172,114.25,114.19000244140624,341950,2020-09-30 00:21:00,AAPL
1601392920,114.18930053710938,114.16999816894531,114.31999969482422,114.27999877929688,318191,2020-09-30 00:22:00,AAPL
1601392980,114.29000091552734,114.22830200195312,114.30999755859376,114.2699966430664,208466,2020-09-30 00:23:00,AAPL
1601393040,114.2699966430664,114.16500091552734,114.29000091552734,114.18000030517578,167079,2020-09-30 00:24:00,AAPL
1601393100,114.1884994506836,114.16999816894531,114.3000030517578,114.2699966430664,163041,2020-09-30 00:25:00,AAPL
1601393160,114.26499938964844,114.20999908447266,114.30500030517578,114.2499008178711,180971,2020-09-30 00:26:00,AAPL
1601393220,114.23079681396484,114.16999816894531,114.26000213623048,114.18499755859376,173226,2020-09-30 00:27:00,AAPL
1601393280,114.19000244140624,114.0864028930664,114.22000122070312,114.12640380859376,199205,2020-09-30 00:28:00,AAPL
1601393340,114.12999725341795,114.05999755859376,114.16999816894531,114.1084976196289,144606,2020-09-30 00:29:00,AAPL
1601393400,114.10399627685548,114.08999633789062,114.19000244140624,114.16999816894531,128981,2020-09-30 00:30:00,AAPL
1601393460,114.16000366210938,114.16000366210938,114.27999877929688,114.23999786376952,205873,2020-09-30 00:31:00,AAPL
1601393520,114.23999786376952,114.16000366210938,114.23999786376952,114.21499633789062,225654,2020-09-30 00:32:00,AAPL
1601393580,114.21080017089844,114.13999938964844,114.25,114.17120361328124,111780,2020-09-30 00:33:00,AAPL
1601393640,114.1812973022461,114.1500015258789,114.2300033569336,114.16000366210938,101652,2020-09-30 00:34:00,AAPL
1601393700,114.1750030517578,114.16999816894531,114.26000213623048,114.2300033569336,116054,2020-09-30 00:35:00,AAPL
1601393760,114.3000030517578,114.2123031616211,114.31999969482422,114.3000030517578,172985,2020-09-30 00:36:00,AAPL
1601393820,114.3000030517578,114.27420043945312,114.33999633789062,114.30139923095705,164285,2020-09-30 00:37:00,AAPL
1601393880,114.30500030517578,114.3000030517578,114.37999725341795,114.36499786376952,177752,2020-09-30 00:38:00,AAPL
1601393940,114.36080169677734,114.36000061035156,114.4800033569336,114.4437026977539,283710,2020-09-30 00:39:00,AAPL
1601394000,114.44000244140624,114.33000183105469,114.45500183105469,114.37000274658205,211278,2020-09-30 00:40:00,AAPL
1601394060,114.36900329589844,114.22000122070312,114.36900329589844,114.25,202935,2020-09-30 00:41:00,AAPL
1601394120,114.25,114.0,114.27999877929688,114.0500030517578,446723,2020-09-30 00:42:00,AAPL
1601394180,114.0500030517578,113.91000366210938,114.08000183105469,113.9657974243164,334740,2020-09-30 00:43:00,AAPL
1601394240,113.97000122070312,113.9520034790039,114.12000274658205,114.05999755859376,389724,2020-09-30 00:44:00,AAPL
1601394300,114.05999755859376,114.04000091552734,114.12999725341795,114.0749969482422,184155,2020-09-30 00:45:00,AAPL
1601394360,114.08000183105469,114.0,114.13999938964844,114.0,182126,2020-09-30 00:46:00,AAPL
1601394420,114.00150299072266,113.87999725341795,114.0189971923828,113.9801025390625,298260,2020-09-30 00:47:00,AAPL
1601394480,113.9800033569336,113.8499984741211,113.9893035888672,113.90609741210938,220562,2020-09-30 00:48:00,AAPL
1601394540,113.9000015258789,113.77999877929688,113.91999816894531,113.81929779052734,283946,2020-09-30 00:49:00,AAPL
1601394600,113.81500244140624,113.81500244140624,113.91000366210938,113.86930084228516,266794,2020-09-30 00:50:00,AAPL
1601394660,113.8676986694336,113.8000030517578,113.9499969482422,113.91000366210938,241045,2020-09-30 00:51:00,AAPL
1601394720,113.9207992553711,113.91999816894531,114.0,113.98999786376952,216158,2020-09-30 00:52:00,AAPL
1601394780,113.98069763183594,113.94000244140624,114.05500030517578,113.99500274658205,244357,2020-09-30 00:53:00,AAPL
1601394840,113.99929809570312,113.91999816894531,114.01000213623048,113.97049713134766,125616,2020-09-30 00:54:00,AAPL
1601394900,113.96499633789062,113.91999816894531,114.08999633789062,114.06800079345705,226353,2020-09-30 00:55:00,AAPL
1601394960,114.05999755859376,114.0500030517578,114.13999938964844,114.12039947509766,209174,2020-09-30 00:56:00,AAPL
1601395020,114.12000274658205,114.02999877929688,114.13009643554688,114.08470153808594,151128,2020-09-30 00:57:00,AAPL
1601395080,114.06999969482422,114.01000213623048,114.08999633789062,114.0199966430664,170415,2020-09-30 00:58:00,AAPL
1601395140,114.0199966430664,113.9499969482422,114.05670166015624,113.9499969482422,157143,2020-09-30 00:59:00,AAPL
1601395200,113.9499969482422,113.94000244140624,114.02999877929688,113.94010162353516,133216,2020-09-30 01:00:00,AAPL
1601395260,113.93499755859376,113.79000091552734,113.94989776611328,113.88999938964844,281419,2020-09-30 01:01:00,AAPL
1601395320,113.88999938964844,113.88999938964844,114.0500030517578,113.9800033569336,183701,2020-09-30 01:02:00,AAPL
1601395380,113.9800033569336,113.9552993774414,114.04000091552734,113.99929809570312,145509,2020-09-30 01:03:00,AAPL
1601395440,113.98999786376952,113.83999633789062,113.98999786376952,113.86009979248048,157679,2020-09-30 01:04:00,AAPL
1601395500,113.86000061035156,113.83999633789062,113.9448013305664,113.87999725341795,148208,2020-09-30 01:05:00,AAPL
1601395560,113.8813018798828,113.8000030517578,113.9000015258789,113.83000183105469,142407,2020-09-30 01:06:00,AAPL
1601395620,113.83080291748048,113.83080291748048,113.98999786376952,113.9844970703125,178659,2020-09-30 01:07:00,AAPL
1601395680,113.98999786376952,113.93000030517578,114.0,113.9739990234375,155824,2020-09-30 01:08:00,AAPL
1601395740,113.9800033569336,113.94499969482422,114.05010223388672,114.02890014648438,216066,2020-09-30 01:09:00,AAPL
1601395800,113.95819854736328,113.91999816894531,114.02999877929688,113.95819854736328,138269,2020-09-30 01:10:00,AAPL
1601395860,113.9499969482422,113.8499984741211,113.9499969482422,113.9000015258789,163920,2020-09-30 01:11:00,AAPL
1601395920,113.9000015258789,113.89199829101562,113.9499969482422,113.92539978027344,88765,2020-09-30 01:12:00,AAPL
1601395980,113.9250030517578,113.81999969482422,113.93000030517578,113.87889862060548,158804,2020-09-30 01:13:00,AAPL
1601396040,113.87999725341795,113.83000183105469,113.91999816894531,113.8738021850586,108502,2020-09-30 01:14:00,AAPL
1601396100,113.87100219726562,113.83999633789062,113.94000244140624,113.86000061035156,150007,2020-09-30 01:15:00,AAPL
1601396160,113.86000061035156,113.81500244140624,113.87999725341795,113.83000183105469,135513,2020-09-30 01:16:00,AAPL
1601396220,113.83000183105469,113.81999969482422,113.98999786376952,113.98500061035156,238135,2020-09-30 01:17:00,AAPL
1601396280,113.98480224609376,113.9250030517578,113.99929809570312,113.9800033569336,160033,2020-09-30 01:18:00,AAPL
1601396340,113.97509765625,113.86000061035156,113.97899627685548,113.92160034179688,155372,2020-09-30 01:19:00,AAPL
1601396400,113.91999816894531,113.8499984741211,113.91999816894531,113.88500213623048,109223,2020-09-30 01:20:00,AAPL
1601396460,113.87999725341795,113.83999633789062,113.92769622802734,113.9000015258789,133421,2020-09-30 01:21:00,AAPL
1601396520,113.89409637451172,113.8499984741211,113.9499969482422,113.91999816894531,108501,2020-09-30 01:22:00,AAPL
1601396580,113.9000015258789,113.87999725341795,114.0500030517578,114.01000213623048,211153,2020-09-30 01:23:00,AAPL
1601396640,114.01000213623048,113.91000366210938,114.05999755859376,113.93000030517578,203250,2020-09-30 01:24:00,AAPL
1601396700,113.91999816894531,113.87000274658205,113.95999908447266,113.9499969482422,130348,2020-09-30 01:25:00,AAPL
1601396760,113.94499969482422,113.91999816894531,114.0199966430664,114.0197982788086,154549,2020-09-30 01:26:00,AAPL
1601396820,114.0167999267578,113.99700164794922,114.13999938964844,114.08180236816406,375008,2020-09-30 01:27:00,AAPL
1601396880,114.0624008178711,114.02999877929688,114.11000061035156,114.0624008178711,225936,2020-09-30 01:28:00,AAPL
1601396940,114.0605010986328,113.98999786376952,114.06839752197266,114.03050231933594,114868,2020-09-30 01:29:00,AAPL
1601397000,114.03980255126952,113.9499969482422,114.05999755859376,113.96839904785156,150945,2020-09-30 01:30:00,AAPL
1601397060,113.95999908447266,113.88999938964844,113.99500274658205,113.95240020751952,134285,2020-09-30 01:31:00,AAPL
1601397120,113.97000122070312,113.9499969482422,114.00499725341795,113.96080017089844,98595,2020-09-30 01:32:00,AAPL
1601397180,113.96929931640624,113.9499969482422,114.05999755859376,114.05999755859376,124895,2020-09-30 01:33:00,AAPL
1601397240,114.05840301513672,114.0,114.08000183105469,114.02999877929688,123042,2020-09-30 01:34:00,AAPL
1601397300,114.0106964111328,114.01000213623048,114.1999969482422,114.17769622802734,322651,2020-09-30 01:35:00,AAPL
1601397360,114.17849731445312,114.13999938964844,114.26000213623048,114.20999908447266,224562,2020-09-30 01:36:00,AAPL
1601397420,114.1999969482422,114.13999938964844,114.2300033569336,114.15489959716795,142411,2020-09-30 01:37:00,AAPL
1601397480,114.15499877929688,114.0999984741211,114.16000366210938,114.11360168457031,114635,2020-09-30 01:38:00,AAPL
1601397540,114.11499786376952,114.03009796142578,114.13999938964844,114.12989807128906,175350,2020-09-30 01:39:00,AAPL
1601397600,114.12999725341795,114.08999633789062,114.13999938964844,114.11000061035156,102500,2020-09-30 01:40:00,AAPL
1601397660,114.11000061035156,114.08000183105469,114.16999816894531,114.15989685058594,121196,2020-09-30 01:41:00,AAPL
1601397720,114.1593017578125,114.12000274658205,114.16999816894531,114.13330078125,91926,2020-09-30 01:42:00,AAPL
1601397780,114.12999725341795,114.06999969482422,114.13500213623048,114.12999725341795,108349,2020-09-30 01:43:00,AAPL
1601397840,114.12999725341795,113.98999786376952,114.12999725341795,114.03500366210938,215458,2020-09-30 01:44:00,AAPL
1601397900,114.03929901123048,113.98999786376952,114.06999969482422,114.02989959716795,172169,2020-09-30 01:45:00,AAPL
1601397960,114.03500366210938,114.03500366210938,114.1500015258789,114.0999984741211,159714,2020-09-30 01:46:00,AAPL
1601398020,114.0999984741211,114.06060028076172,114.12000274658205,114.08000183105469,93484,2020-09-30 01:47:00,AAPL
1601398080,114.08000183105469,114.0199966430664,114.11499786376952,114.1052017211914,91934,2020-09-30 01:48:00,AAPL
1601398140,114.125,114.10800170898438,114.1500015258789,114.125,98990,2020-09-30 01:49:00,AAPL
1601398200,114.12650299072266,114.0749969482422,114.12999725341795,114.0801010131836,88542,2020-09-30 01:50:00,AAPL
1601398260,114.08499908447266,114.0500030517578,114.08499908447266,114.0749969482422,94684,2020-09-30 01:51:00,AAPL
1601398320,114.08000183105469,114.04000091552734,114.0999984741211,114.05999755859376,126547,2020-09-30 01:52:00,AAPL
1601398380,114.05159759521484,114.0510025024414,114.11080169677734,114.06999969482422,92215,2020-09-30 01:53:00,AAPL
1601398440,114.0749969482422,114.05010223388672,114.0999984741211,114.08000183105469,88928,2020-09-30 01:54:00,AAPL
1601398500,114.06999969482422,114.0199966430664,114.11000061035156,114.0801010131836,116603,2020-09-30 01:55:00,AAPL
1601398560,114.08999633789062,114.08999633789062,114.2699966430664,114.20010375976562,334597,2020-09-30 01:56:00,AAPL
1601398620,114.20230102539062,114.16999816894531,114.2300033569336,114.1750030517578,119234,2020-09-30 01:57:00,AAPL
1601398680,114.17610168457031,114.1750030517578,114.26000213623048,114.25650024414062,131147,2020-09-30 01:58:00,AAPL
1601398740,114.26480102539062,114.22000122070312,114.2699966430664,114.24500274658205,121009,2020-09-30 01:59:00,AAPL
1601398800,114.25,114.18000030517578,114.25,114.18499755859376,111307,2020-09-30 02:00:00,AAPL
1601398860,114.18499755859376,114.01000213623048,114.1999969482422,114.04000091552734,276003,2020-09-30 02:01:00,AAPL
1601398920,114.04979705810548,113.97000122070312,114.11000061035156,114.01499938964844,304716,2020-09-30 02:02:00,AAPL
1601398980,114.0199966430664,113.98999786376952,114.12999725341795,114.08930206298828,216214,2020-09-30 02:03:00,AAPL
1601399040,114.08000183105469,114.02999877929688,114.12000274658205,114.06999969482422,112996,2020-09-30 02:04:00,AAPL
1601399100,114.06500244140624,113.9749984741211,114.0801010131836,113.9800033569336,130502,2020-09-30 02:05:00,AAPL
1601399160,113.9800033569336,113.87999725341795,114.01000213623048,113.93000030517578,198436,2020-09-30 02:06:00,AAPL
1601399220,113.93930053710938,113.7699966430664,113.94000244140624,113.80899810791016,392489,2020-09-30 02:07:00,AAPL
1601399280,113.8000030517578,113.76000213623048,113.86900329589844,113.84639739990234,236486,2020-09-30 02:08:00,AAPL
1601399340,113.84819793701172,113.79000091552734,113.87999725341795,113.86990356445312,182512,2020-09-30 02:09:00,AAPL
1601399400,113.8687973022461,113.80999755859376,113.9000015258789,113.87989807128906,186488,2020-09-30 02:10:00,AAPL
1601399460,113.87000274658205,113.8499984741211,113.9000015258789,113.86990356445312,128772,2020-09-30 02:11:00,AAPL
1601399520,113.86990356445312,113.73999786376952,113.86990356445312,113.76000213623048,228910,2020-09-30 02:12:00,AAPL
1601399580,113.76499938964844,113.6999969482422,113.79399871826172,113.78500366210938,209633,2020-09-30 02:13:00,AAPL
1601399640,113.79000091552734,113.68000030517578,113.79499816894531,113.76000213623048,190120,2020-09-30 02:14:00,AAPL
1601399700,113.76000213623048,113.73999786376952,113.81999969482422,113.7750015258789,128858,2020-09-30 02:15:00,AAPL
1601399760,113.77999877929688,113.68000030517578,113.81929779052734,113.79499816894531,166772,2020-09-30 02:16:00,AAPL
1601399820,113.8000030517578,113.77989959716795,113.87999725341795,113.87000274658205,198865,2020-09-30 02:17:00,AAPL
1601399880,113.87310028076172,113.8499984741211,113.91000366210938,113.90519714355469,195867,2020-09-30 02:18:00,AAPL
1601399940,113.90959930419922,113.87000274658205,113.91999816894531,113.88500213623048,113732,2020-09-30 02:19:00,AAPL
1601400000,113.88929748535156,113.85150146484376,113.94000244140624,113.918701171875,128709,2020-09-30 02:20:00,AAPL
1601400060,113.9250030517578,113.87000274658205,113.9499969482422,113.87000274658205,160483,2020-09-30 02:21:00,AAPL
1601400120,113.875,113.80999755859376,113.875,113.83000183105469,143043,2020-09-30 02:22:00,AAPL
1601400180,113.81999969482422,113.8000030517578,113.87000274658205,113.81999969482422,115724,2020-09-30 02:23:00,AAPL
1601400240,113.8270034790039,113.79000091552734,113.83999633789062,113.81999969482422,88595,2020-09-30 02:24:00,AAPL
1601400300,113.81999969482422,113.81500244140624,113.91999816894531,113.8949966430664,131830,2020-09-30 02:25:00,AAPL
1601400360,113.9000015258789,113.88999938964844,113.9800033569336,113.9552001953125,168376,2020-09-30 02:26:00,AAPL
1601400420,113.95010375976562,113.94000244140624,114.02999877929688,114.01000213623048,228030,2020-09-30 02:27:00,AAPL
1601400480,114.01000213623048,113.94000244140624,114.0199966430664,113.94000244140624,128681,2020-09-30 02:28:00,AAPL
1601400540,113.95079803466795,113.91400146484376,114.01000213623048,113.9800033569336,133688,2020-09-30 02:29:00,AAPL
1601400600,113.9708023071289,113.97000122070312,114.06999969482422,114.04000091552734,179343,2020-09-30 02:30:00,AAPL
1601400660,114.03009796142578,114.0,114.08999633789062,114.02580261230469,126590,2020-09-30 02:31:00,AAPL
