timestamp,open,low,high,close,volume
1601388600,114.37000274658203,114.37000274658203,114.49849700927734,114.44499969482422,425257
1601388660,114.44080352783203,114.38999938964844,114.63999938964844,114.62999725341797,451372
1601388720,114.63999938964844,114.5199966430664,114.66000366210938,114.61000061035156,312162
1601388780,114.61000061035156,114.44000244140625,114.62999725341797,114.48500061035156,316888
1601388840,114.48999786376953,114.48059844970703,114.58999633789062,114.51000213623047,374352
1601388900,114.5,114.43000030517578,114.58000183105469,114.54000091552734,377618
1601388960,114.54000091552734,114.48639678955078,114.62000274658203,114.56999969482422,259637
1601389020,114.5811996459961,114.48999786376953,114.59500122070312,114.55999755859375,224055
1601389080,114.55280303955078,114.55000305175781,114.80000305175781,114.71499633789062,404853
1601389140,114.70999908447266,114.63999938964844,114.76000213623047,114.70500183105469,290043
1601389200,114.70359802246094,114.55000305175781,114.71499633789062,114.59500122070312,249493
1601389260,114.59500122070312,114.41999816894531,114.5999984741211,114.48999786376953,463075
1601389320,114.49520111083984,114.45999908447266,114.56999969482422,114.53500366210938,207406
1601389380,114.5250015258789,114.4000015258789,114.54000091552734,114.44000244140625,258924
1601389440,114.443603515625,114.44000244140625,114.5999984741211,114.53900146484375,213288
1601389500,114.55000305175781,114.43000030517578,114.61990356445312,114.43499755859375,253349
1601389560,114.43000030517578,114.33999633789062,114.52999877929688,114.48359680175781,274955
1601389620,114.4749984741211,114.44999694824219,114.55000305175781,114.47010040283203,167346
1601389680,114.4800033569336,114.4000015258789,114.48999786376953,114.44999694824219,142284
1601389740,114.44290161132812,114.31999969482422,114.44290161132812,114.32009887695312,252310
1601389800,114.32499694824219,114.1500015258789,114.37000274658203,114.20999908447266,432934
1601389860,114.20999908447266,114.12000274658203,114.27999877929688,114.19120025634766,290282
1601389920,114.19999694824219,114.1500015258789,114.2699966430664,114.16500091552734,243842
1601389980,114.16500091552734,114.02999877929688,114.16999816894531,114.0354995727539,304000
1601390040,114.04499816894531,113.87000274658203,114.06999969482422,113.95980072021484,458534
1601390100,113.9530029296875,113.80999755859375,114.04000091552734,113.8240966796875,644042
1601390160,113.82019805908203,113.69000244140625,113.8499984741211,113.77999877929688,519432
1601390220,113.79000091552734,113.76000213623047,113.87000274658203,113.76499938964844,344239
1601390280,113.7699966430664,113.75959777832031,113.92009735107422,113.8499984741211,420876
1601390340,113.86000061035156,113.80000305175781,113.9800033569336,113.93000030517578,351631
1601390400,113.92500305175781,113.91999816894531,114.06999969482422,114.05000305175781,460576
1601390460,113.8499984741211,113.81999969482422,114.05000305175781,113.8499984741211,319164
1601390520,113.91999816894531,113.91999816894531,113.91999816894531,113.91999816894531,439781
1601390580,113.91310119628906,113.86000061035156,113.98999786376953,113.90499877929688,229115
1601390640,113.90679931640625,113.86000061035156,113.94999694824219,113.94000244140625,163091
1601390700,113.9220962524414,113.63999938964844,113.92849731445312,113.67500305175781,357322
1601390760,113.68000030517578,113.56999969482422,113.7300033569336,113.70999908447266,388612
1601390820,113.71499633789062,113.63999938964844,113.80999755859375,113.75,289577
1601390880,113.75,113.70999908447266,113.8499984741211,113.8499984741211,199415
1601390940,113.84140014648438,113.80999755859375,113.9800033569336,113.93000030517578,324762
1601391000,113.92500305175781,113.87999725341797,113.97000122070312,113.90059661865234,210534
1601391060,113.91000366210938,113.83999633789062,114.0999984741211,114.09100341796875,306456
1601391120,114.08999633789062,113.88009643554688,114.0999984741211,113.91000366210938,286839
1601391180,113.91999816894531,113.78730010986328,114.01000213623047,114.01000213623047,301737
1601391240,114.01000213623047,113.97000122070312,114.08999633789062,114.00039672851562,224115
1601391300,114.0,113.94000244140625,114.06999969482422,114.01499938964844,221328
1601391360,114.01499938964844,114.01000213623047,114.12000274658203,114.09500122070312,219711
1601391420,114.09929656982422,114.08039855957031,114.1500015258789,114.11000061035156,223915
1601391480,114.12000274658203,113.9800033569336,114.16999816894531,114.01000213623047,257946
1601391540,114.01439666748047,113.94210052490234,114.05999755859375,113.94999694824219,204714
1601391600,113.94999694824219,113.87000274658203,114.08999633789062,113.87000274658203,287339
1601391660,113.87999725341797,113.80999755859375,113.94999694824219,113.91999816894531,236488
1601391720,113.91999816894531,113.91999816894531,114.12000274658203,114.02999877929688,259567
1601391780,114.02999877929688,113.95999908447266,114.04000091552734,114.00499725341797,196991
1601391840,114.01000213623047,113.97000122070312,114.06999969482422,114.03500366210938,220141
1601391900,114.03990173339844,113.9749984741211,114.05999755859375,114.03060150146484,168660
1601391960,114.0199966430664,114.00450134277344,114.23999786376953,114.18000030517578,290020
1601392020,114.18499755859375,114.0999984741211,114.22000122070312,114.12999725341797,250738
1601392080,114.12999725341797,114.11499786376953,114.20999908447266,114.17769622802734,167726
1601392140,114.16999816894531,114.05000305175781,114.19999694824219,114.06500244140625,254554
1601392200,114.06990051269531,114.01499938964844,114.0999984741211,114.05000305175781,174540
1601392260,114.05000305175781,114.02149963378906,114.09989929199219,114.06500244140625,143711
1601392320,114.06500244140625,114.05000305175781,114.1500015258789,114.05500030517578,210392
1601392380,114.05999755859375,114.01899719238281,114.08499908447266,114.05999755859375,261022
1601392440,114.05500030517578,113.89019775390625,114.10749816894531,113.97059631347656,342368
1601392500,113.9800033569336,113.97000122070312,114.08999633789062,114.05999755859375,168173
1601392560,114.04499816894531,113.9800033569336,114.08499908447266,114.0199966430664,127223
1601392620,114.02999877929688,113.94999694824219,114.0457992553711,113.96499633789062,146447
1601392680,113.96499633789062,113.89900207519531,113.98999786376953,113.94000244140625,145598
1601392740,113.94999694824219,113.94499969482422,114.02999877929688,113.97000122070312,171537
1601392800,113.97000122070312,113.91000366210938,114.04000091552734,114.03500366210938,158553
1601392860,114.04000091552734,114.03130340576172,114.25,114.19000244140625,341950
1601392920,114.18930053710938,114.16999816894531,114.31999969482422,114.27999877929688,318191
1601392980,114.29000091552734,114.22830200195312,114.30999755859375,114.2699966430664,208466
1601393040,114.2699966430664,114.16500091552734,114.29000091552734,114.18000030517578,167079
1601393100,114.1884994506836,114.16999816894531,114.30000305175781,114.2699966430664,163041
1601393160,114.26499938964844,114.20999908447266,114.30500030517578,114.2499008178711,180971
1601393220,114.23079681396484,114.16999816894531,114.26000213623047,114.18499755859375,173226
1601393280,114.19000244140625,114.0864028930664,114.22000122070312,114.12640380859375,199205
1601393340,114.12999725341797,114.05999755859375,114.16999816894531,114.1084976196289,144606
1601393400,114.10399627685547,114.08999633789062,114.19000244140625,114.16999816894531,128981
1601393460,114.16000366210938,114.16000366210938,114.27999877929688,114.23999786376953,205873
1601393520,114.23999786376953,114.16000366210938,114.23999786376953,114.21499633789062,225654
1601393580,114.21080017089844,114.13999938964844,114.25,114.17120361328125,111780
1601393640,114.1812973022461,114.1500015258789,114.2300033569336,114.16000366210938,101652
1601393700,114.17500305175781,114.16999816894531,114.26000213623047,114.2300033569336,116054
1601393760,114.30000305175781,114.2123031616211,114.31999969482422,114.30000305175781,172985
1601393820,114.30000305175781,114.27420043945312,114.33999633789062,114.30139923095703,164285
1601393880,114.30500030517578,114.30000305175781,114.37999725341797,114.36499786376953,177752
1601393940,114.36080169677734,114.36000061035156,114.4800033569336,114.4437026977539,283710
1601394000,114.44000244140625,114.33000183105469,114.45500183105469,114.37000274658203,211278
1601394060,114.36900329589844,114.22000122070312,114.36900329589844,114.25,202935
1601394120,114.25,114.0,114.27999877929688,114.05000305175781,446723
1601394180,114.05000305175781,113.91000366210938,114.08000183105469,113.9657974243164,334740
1601394240,113.97000122070312,113.9520034790039,114.12000274658203,114.05999755859375,389724
1601394300,114.05999755859375,114.04000091552734,114.12999725341797,114.07499694824219,184155
1601394360,114.08000183105469,114.0,114.13999938964844,114.0,182126
1601394420,114.00150299072266,113.87999725341797,114.01899719238281,113.9801025390625,298260
1601394480,113.9800033569336,113.8499984741211,113.98930358886719,113.90609741210938,220562
1601394540,113.9000015258789,113.77999877929688,113.91999816894531,113.81929779052734,283946
1601394600,113.81500244140625,113.81500244140625,113.91000366210938,113.86930084228516,266794
1601394660,113.8676986694336,113.80000305175781,113.94999694824219,113.91000366210938,241045
1601394720,113.9207992553711,113.91999816894531,114.0,113.98999786376953,216158
1601394780,113.98069763183594,113.94000244140625,114.05500030517578,113.99500274658203,244357
1601394840,113.99929809570312,113.91999816894531,114.01000213623047,113.97049713134766,125616
1601394900,113.96499633789062,113.91999816894531,114.08999633789062,114.06800079345703,226353
1601394960,114.05999755859375,114.05000305175781,114.13999938964844,114.12039947509766,209174
1601395020,114.12000274658203,114.02999877929688,114.13009643554688,114.08470153808594,151128
1601395080,114.06999969482422,114.01000213623047,114.08999633789062,114.0199966430664,170415
1601395140,114.0199966430664,113.94999694824219,114.05670166015625,113.94999694824219,157143
1601395200,113.94999694824219,113.94000244140625,114.02999877929688,113.94010162353516,133216
1601395260,113.93499755859375,113.79000091552734,113.94989776611328,113.88999938964844,281419
1601395320,113.88999938964844,113.88999938964844,114.05000305175781,113.9800033569336,183701
1601395380,113.9800033569336,113.9552993774414,114.04000091552734,113.99929809570312,145509
1601395440,113.98999786376953,113.83999633789062,113.98999786376953,113.86009979248047,157679
1601395500,113.86000061035156,113.83999633789062,113.9448013305664,113.87999725341797,148208
1601395560,113.88130187988281,113.80000305175781,113.9000015258789,113.83000183105469,142407
1601395620,113.83080291748047,113.83080291748047,113.98999786376953,113.9844970703125,178659
1601395680,113.98999786376953,113.93000030517578,114.0,113.9739990234375,155824
1601395740,113.9800033569336,113.94499969482422,114.05010223388672,114.02890014648438,216066
1601395800,113.95819854736328,113.91999816894531,114.02999877929688,113.95819854736328,138269
1601395860,113.94999694824219,113.8499984741211,113.94999694824219,113.9000015258789,163920
1601395920,113.9000015258789,113.89199829101562,113.94999694824219,113.92539978027344,88765
1601395980,113.92500305175781,113.81999969482422,113.93000030517578,113.87889862060547,158804
1601396040,113.87999725341797,113.83000183105469,113.91999816894531,113.8738021850586,108502
1601396100,113.87100219726562,113.83999633789062,113.94000244140625,113.86000061035156,150007
1601396160,113.86000061035156,113.81500244140625,113.87999725341797,113.83000183105469,135513
1601396220,113.83000183105469,113.81999969482422,113.98999786376953,113.98500061035156,238135
1601396280,113.98480224609375,113.92500305175781,113.99929809570312,113.9800033569336,160033
1601396340,113.97509765625,113.86000061035156,113.97899627685547,113.92160034179688,155372
1601396400,113.91999816894531,113.8499984741211,113.91999816894531,113.88500213623047,109223
1601396460,113.87999725341797,113.83999633789062,113.92769622802734,113.9000015258789,133421
1601396520,113.89409637451172,113.8499984741211,113.94999694824219,113.91999816894531,108501
1601396580,113.9000015258789,113.87999725341797,114.05000305175781,114.01000213623047,211153
1601396640,114.01000213623047,113.91000366210938,114.05999755859375,113.93000030517578,203250
1601396700,113.91999816894531,113.87000274658203,113.95999908447266,113.94999694824219,130348
1601396760,113.94499969482422,113.91999816894531,114.0199966430664,114.0197982788086,154549
1601396820,114.01679992675781,113.99700164794922,114.13999938964844,114.08180236816406,375008
1601396880,114.0624008178711,114.02999877929688,114.11000061035156,114.0624008178711,225936
1601396940,114.06050109863281,113.98999786376953,114.06839752197266,114.03050231933594,114868
1601397000,114.03980255126953,113.94999694824219,114.05999755859375,113.96839904785156,150945
1601397060,113.95999908447266,113.88999938964844,113.99500274658203,113.95240020751953,134285
1601397120,113.97000122070312,113.94999694824219,114.00499725341797,113.96080017089844,98595
1601397180,113.96929931640625,113.94999694824219,114.05999755859375,114.05999755859375,124895
1601397240,114.05840301513672,114.0,114.08000183105469,114.02999877929688,123042
1601397300,114.01069641113281,114.01000213623047,114.19999694824219,114.17769622802734,322651
1601397360,114.17849731445312,114.13999938964844,114.26000213623047,114.20999908447266,224562
1601397420,114.19999694824219,114.13999938964844,114.2300033569336,114.15489959716797,142411
1601397480,114.15499877929688,114.0999984741211,114.16000366210938,114.11360168457031,114635
1601397540,114.11499786376953,114.03009796142578,114.13999938964844,114.12989807128906,175350
1601397600,114.12999725341797,114.08999633789062,114.13999938964844,114.11000061035156,102500
1601397660,114.11000061035156,114.08000183105469,114.16999816894531,114.15989685058594,121196
1601397720,114.1593017578125,114.12000274658203,114.16999816894531,114.13330078125,91926
1601397780,114.12999725341797,114.06999969482422,114.13500213623047,114.12999725341797,108349
1601397840,114.12999725341797,113.98999786376953,114.12999725341797,114.03500366210938,215458
1601397900,114.03929901123047,113.98999786376953,114.06999969482422,114.02989959716797,172169
1601397960,114.03500366210938,114.03500366210938,114.1500015258789,114.0999984741211,159714
1601398020,114.0999984741211,114.06060028076172,114.12000274658203,114.08000183105469,93484
1601398080,114.08000183105469,114.0199966430664,114.11499786376953,114.1052017211914,91934
1601398140,114.125,114.10800170898438,114.1500015258789,114.125,98990
1601398200,114.12650299072266,114.07499694824219,114.12999725341797,114.0801010131836,88542
1601398260,114.08499908447266,114.05000305175781,114.08499908447266,114.07499694824219,94684
1601398320,114.08000183105469,114.04000091552734,114.0999984741211,114.05999755859375,126547
1601398380,114.05159759521484,114.0510025024414,114.11080169677734,114.06999969482422,92215
1601398440,114.07499694824219,114.05010223388672,114.0999984741211,114.08000183105469,88928
1601398500,114.06999969482422,114.0199966430664,114.11000061035156,114.0801010131836,116603
1601398560,114.08999633789062,114.08999633789062,114.2699966430664,114.20010375976562,334597
1601398620,114.20230102539062,114.16999816894531,114.2300033569336,114.17500305175781,119234
1601398680,114.17610168457031,114.17500305175781,114.26000213623047,114.25650024414062,131147
1601398740,114.26480102539062,114.22000122070312,114.2699966430664,114.24500274658203,121009
1601398800,114.25,114.18000030517578,114.25,114.18499755859375,111307
1601398860,114.18499755859375,114.01000213623047,114.19999694824219,114.04000091552734,276003
1601398920,114.04979705810547,113.97000122070312,114.11000061035156,114.01499938964844,304716
1601398980,114.0199966430664,113.98999786376953,114.12999725341797,114.08930206298828,216214
1601399040,114.08000183105469,114.02999877929688,114.12000274658203,114.06999969482422,112996
1601399100,114.06500244140625,113.9749984741211,114.0801010131836,113.9800033569336,130502
1601399160,113.9800033569336,113.87999725341797,114.01000213623047,113.93000030517578,198436
1601399220,113.93930053710938,113.7699966430664,113.94000244140625,113.80899810791016,392489
1601399280,113.80000305175781,113.76000213623047,113.86900329589844,113.84639739990234,236486
1601399340,113.84819793701172,113.79000091552734,113.87999725341797,113.86990356445312,182512
1601399400,113.8687973022461,113.80999755859375,113.9000015258789,113.87989807128906,186488
1601399460,113.87000274658203,113.8499984741211,113.9000015258789,113.86990356445312,128772
1601399520,113.86990356445312,113.73999786376953,113.86990356445312,113.76000213623047,228910
1601399580,113.76499938964844,113.69999694824219,113.79399871826172,113.78500366210938,209633
1601399640,113.79000091552734,113.68000030517578,113.79499816894531,113.76000213623047,190120
1601399700,113.76000213623047,113.73999786376953,113.81999969482422,113.7750015258789,128858
1601399760,113.77999877929688,113.68000030517578,113.81929779052734,113.79499816894531,166772
1601399820,113.80000305175781,113.77989959716797,113.87999725341797,113.87000274658203,198865
1601399880,113.87310028076172,113.8499984741211,113.91000366210938,113.90519714355469,195867
1601399940,113.90959930419922,113.87000274658203,113.91999816894531,113.88500213623047,113732
1601400000,113.88929748535156,113.85150146484375,113.94000244140625,113.918701171875,128709
1601400060,113.92500305175781,113.87000274658203,113.94999694824219,113.87000274658203,160483
1601400120,113.875,113.80999755859375,113.875,113.83000183105469,143043
1601400180,113.81999969482422,113.80000305175781,113.87000274658203,113.81999969482422,115724
1601400240,113.8270034790039,113.79000091552734,113.83999633789062,113.81999969482422,88595
1601400300,113.81999969482422,113.81500244140625,113.91999816894531,113.8949966430664,131830
1601400360,113.9000015258789,113.88999938964844,113.9800033569336,113.9552001953125,168376
1601400420,113.95010375976562,113.94000244140625,114.02999877929688,114.01000213623047,228030
1601400480,114.01000213623047,113.94000244140625,114.0199966430664,113.94000244140625,128681
1601400540,113.95079803466797,113.91400146484375,114.01000213623047,113.9800033569336,133688
1601400600,113.9708023071289,113.97000122070312,114.06999969482422,114.04000091552734,179343
1601400660,114.03009796142578,114.0,114.08999633789062,114.02580261230469,126590
1601400720,114.02010345458984,113.9811019897461,114.05000305175781,113.99839782714844,115251
1601400780,114.0,113.99710083007812,114.05000305175781,114.0000991821289,115809
1601400840,114.0,114.0,114.05999755859375,114.0199966430664,105220
1601400900,114.0199966430664,114.0,114.05999755859375,114.029296875,106093
1601400960,114.02729797363281,114.0199966430664,114.08999633789062,114.08000183105469,119815
1601401020,114.06999969482422,114.05000305175781,114.0999984741211,114.0614013671875,118917
1601401080,114.05999755859375,114.05999755859375,114.12999725341797,114.06999969482422,130269
1601401140,114.07499694824219,114.0250015258789,114.08499908447266,114.04000091552734,99303
1601401200,114.0364990234375,114.0364990234375,114.08999633789062,114.05999755859375,96888
1601401260,114.05500030517578,114.05500030517578,114.05500030517578,114.05500030517578,72247
1601401320,114.05999755859375,114.05000305175781,114.12000274658203,114.08499908447266,109262
1601401380,114.08000183105469,113.97000122070312,114.08000183105469,113.9749984741211,179740
1601401440,113.97010040283203,113.93000030517578,114.0,113.96900177001953,165353
1601401500,113.97000122070312,113.95999908447266,114.05999755859375,114.05999755859375,133798
1601401560,114.06849670410156,114.0342025756836,114.08999633789062,114.08499908447266,113268
1601401620,114.08499908447266,114.07019805908203,114.18000030517578,114.12999725341797,170076
1601401680,114.12999725341797,114.0999984741211,114.16999816894531,114.15299987792969,135579
1601401740,114.15360260009766,114.12000274658203,114.18000030517578,114.17009735107422,85750
1601401800,114.16999816894531,114.15080261230469,114.33000183105469,114.32849884033203,295885
1601401860,114.32849884033203,114.26000213623047,114.33999633789062,114.28929901123047,141302
1601401920,114.30000305175781,114.23999786376953,114.30999755859375,114.28500366210938,176043
1601401980,114.29350280761719,114.27999877929688,114.52999877929688,114.375,393112
1601402040,114.37329864501953,114.27999877929688,114.4000015258789,114.3115005493164,216546
1601402100,114.31999969482422,114.2666015625,114.36930084228516,114.36499786376953,162117
1601402160,114.36499786376953,114.33000183105469,114.4000015258789,114.3499984741211,121933
1601402220,114.3489990234375,114.31999969482422,114.37999725341797,114.36150360107422,111852
1601402280,114.36000061035156,114.23999786376953,114.38999938964844,114.2699966430664,152454
1601402340,114.27639770507812,114.27639770507812,114.38999938964844,114.31999969482422,197176
1601402400,114.32150268554688,114.28990173339844,114.37770080566406,114.30999755859375,126310
1601402460,114.31999969482422,114.26000213623047,114.36000061035156,114.28929901123047,114397
1601402520,114.28500366210938,114.23999786376953,114.30999755859375,114.27989959716797,146396
1601402580,114.27400207519531,114.19999694824219,114.30000305175781,114.2249984741211,132952
1601402640,114.2300033569336,114.20999908447266,114.2699966430664,114.2385025024414,148285
1601402700,114.23500061035156,114.21009826660156,114.33999633789062,114.32990264892578,131247
1601402760,114.2699966430664,114.25499725341797,114.33999633789062,114.2699966430664,116904
1601402820,114.26499938964844,114.2301025390625,114.30999755859375,114.29010009765625,79051
1601402880,114.29080200195312,114.28150177001953,114.3385009765625,114.32969665527344,91387
1601402940,114.32499694824219,114.3240966796875,114.4000015258789,114.37999725341797,199674
1601403000,114.3895034790039,114.33999633789062,114.47000122070312,114.37999725341797,238281
1601403060,114.37000274658203,114.33999633789062,114.48999786376953,114.46510314941406,156704
1601403120,114.4645004272461,114.41000366210938,114.5,114.44000244140625,222491
1601403180,114.44000244140625,114.33999633789062,114.44999694824219,114.37000274658203,148113
1601403240,114.322998046875,114.30480194091797,114.37010192871094,114.322998046875,126167
1601403300,114.31999969482422,114.30999755859375,114.41999816894531,114.3949966430664,186136
1601403360,114.38999938964844,114.3499984741211,114.39769744873047,114.3550033569336,76560
1601403420,114.3499984741211,114.22000122070312,114.3499984741211,114.27999877929688,187861
1601403480,114.29000091552734,114.27999877929688,114.37000274658203,114.36499786376953,137396
1601403540,114.36630249023438,114.36630249023438,114.45999908447266,114.44499969482422,185108
1601403600,114.3949966430664,114.37999725341797,114.4749984741211,114.3949966430664,161385
1601403660,114.38999938964844,114.30000305175781,114.38999938964844,114.31929779052734,109458
1601403720,114.3147964477539,114.2699966430664,114.33999633789062,114.28500366210938,110922
1601403780,114.28500366210938,114.27999877929688,114.36000061035156,114.33999633789062,102850
1601403840,114.31999969482422,114.28500366210938,114.33999633789062,114.2947998046875,87796
1601403900,114.28500366210938,114.25,114.36540222167969,114.36000061035156,98334
1601403960,114.37000274658203,114.29000091552734,114.37999725341797,114.30999755859375,91978
1601404020,114.30999755859375,114.27999877929688,114.37000274658203,114.30549621582031,129805
1601404080,114.30000305175781,114.27999877929688,114.38999938964844,114.38050079345703,113427
1601404140,114.38999938964844,114.3499984741211,114.41999816894531,114.41000366210938,149525
1601404200,114.41500091552734,114.38999938964844,114.44000244140625,114.3949966430664,138844
1601404260,114.4000015258789,114.38999938964844,114.44999694824219,114.43000030517578,112525
1601404320,114.44000244140625,114.43499755859375,114.56999969482422,114.55999755859375,363543
1601404380,114.556396484375,114.54000091552734,114.6050033569336,114.5999984741211,198494
1601404440,114.58999633789062,114.5199966430664,114.6084976196289,114.57499694824219,417651
1601404500,114.57929992675781,114.51000213623047,114.5999984741211,114.52999877929688,167192
1601404560,114.52999877929688,114.4800033569336,114.54000091552734,114.52999877929688,182115
1601404620,114.52999877929688,114.47000122070312,114.5999984741211,114.47480010986328,163781
1601404680,114.4749984741211,114.4749984741211,114.54000091552734,114.5199966430664,148475
1601404740,114.51000213623047,114.5,114.6500015258789,114.58999633789062,282341
1601404800,114.59359741210938,114.55000305175781,114.62000274658203,114.58000183105469,113128
1601404860,114.58000183105469,114.55000305175781,114.62000274658203,114.58000183105469,158032
1601404920,114.56999969482422,114.51000213623047,114.58000183105469,114.55000305175781,143968
1601404980,114.54989624023438,114.52999877929688,114.58999633789062,114.55999755859375,121285
1601405040,114.55500030517578,114.54000091552734,114.62000274658203,114.58999633789062,156950
1601405100,114.58999633789062,114.55999755859375,114.66000366210938,114.63999938964844,183968
1601405160,114.63500213623047,114.61000061035156,114.66999816894531,114.64640045166016,123520
1601405220,114.6449966430664,114.58000183105469,114.66000366210938,114.62000274658203,159612
1601405280,114.62000274658203,114.48999786376953,114.62000274658203,114.49349975585938,245571
1601405340,114.5,114.45500183105469,114.55000305175781,114.51000213623047,235809
1601405400,114.51000213623047,114.49150085449219,114.6500015258789,114.59480285644531,196242
1601405460,114.5999984741211,114.55999755859375,114.62000274658203,114.60929870605469,125549
1601405520,114.5999984741211,114.56060028076172,114.5999984741211,114.59500122070312,69246
1601405580,114.59500122070312,114.55999755859375,114.6500015258789,114.62000274658203,140655
1601405640,114.61000061035156,114.47000122070312,114.61000061035156,114.51000213623047,262906
1601405700,114.5,114.49500274658203,114.58000183105469,114.54499816894531,150599
1601405760,114.55000305175781,114.37000274658203,114.56929779052734,114.37010192871094,211941
1601405820,114.37999725341797,114.36499786376953,114.47000122070312,114.44989776611328,465972
1601405880,114.3949966430664,114.37999725341797,114.45999908447266,114.3949966430664,130657
1601405940,114.4000015258789,114.36000061035156,114.45999908447266,114.3949966430664,128383
1601406000,114.41999816894531,114.38999938964844,114.5,114.41999816894531,156419
1601406060,114.41500091552734,114.33000183105469,114.41999816894531,114.36000061035156,178242
1601406120,114.36000061035156,114.3499984741211,114.41999816894531,114.41519927978516,126626
1601406180,114.41999816894531,114.41729736328125,114.4800033569336,114.45999908447266,153047
1601406240,114.45999908447266,114.44999694824219,114.5199966430664,114.5199966430664,162006
1601406300,114.52359771728516,114.44080352783203,114.55989837646484,114.46080017089844,163959
1601406360,114.46080017089844,114.41000366210938,114.51000213623047,114.43499755859375,127014
1601406420,114.44000244140625,114.44000244140625,114.61000061035156,114.55999755859375,343934
1601406480,114.56999969482422,114.5698013305664,114.63999938964844,114.5999984741211,175950
1601406540,114.59500122070312,114.54000091552734,114.59500122070312,114.57589721679688,133447
1601406600,114.57499694824219,114.4800033569336,114.58999633789062,114.55729675292969,127830
1601406660,114.55000305175781,114.5199966430664,114.5999984741211,114.56999969482422,199626
1601406720,114.56999969482422,114.55000305175781,114.63999938964844,114.61000061035156,178066
1601406780,114.625,114.57499694824219,114.63999938964844,114.60079956054688,133450
1601406840,114.61000061035156,114.55000305175781,114.62999725341797,114.5696029663086,120157
1601406900,114.55999755859375,114.45999908447266,114.58000183105469,114.4800033569336,153179
1601406960,114.4749984741211,114.44999694824219,114.55000305175781,114.50499725341797,150523
1601407020,114.50150299072266,114.48999786376953,114.5999984741211,114.55500030517578,187870
1601407080,114.55999755859375,114.55999755859375,114.66999816894531,114.625,423615
1601407140,114.625,114.58999633789062,114.66999816894531,114.63999938964844,150864
1601407200,114.625,114.55000305175781,114.69499969482422,114.55999755859375,179257
1601407260,114.56999969482422,114.30999755859375,114.56999969482422,114.36000061035156,498521
1601407320,114.36000061035156,114.1500015258789,114.41999816894531,114.21990203857422,352601
